make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Mitsubishi galant es,2012,None,excellent,4 cylinders,fwd,gas,silver,75958,mid-size,clean,automatic,None,6995
Pontiac G8,2008,None,excellent,6 cylinders,rwd,gas,white,122988,full-size,clean,automatic,None,7400
Honda shadow,2002,None,None,None,None,gas,None,None,None,clean,manual,None,3000
Honda CRV,2009,None,like new,4 cylinders,fwd,gas,blue,99995,mid-size,clean,automatic,SUV,8995
Chrysler PT Cruiser,2004,None,excellent,4 cylinders,fwd,gas,white,139000,compact,clean,automatic,coupe,3495
Mercury Mountaineer Premier,2007,None,excellent,8 cylinders,4wd,gas,white,140500,mid-size,clean,automatic,SUV,5995
nissan versa sv,2014,None,None,4 cylinders,fwd,gas,grey,75497,compact,clean,automatic,None,7495
FORD EXPLORER XLT,2002,None,good,6 cylinders,rwd,gas,green,185000,mid-size,clean,automatic,SUV,3500
Jeep Commander,2006,None,excellent,8 cylinders,4wd,gas,red,162000,full-size,clean,automatic,SUV,7995
mercury milan premier,2011,None,excellent,6 cylinders,fwd,gas,grey,142034,mid-size,clean,automatic,None,6995
Kia Forte Koup EX,2012,None,excellent,4 cylinders,fwd,gas,grey,80182,compact,clean,automatic,None,7995
Chevy,1957,None,None,None,None,gas,None,None,None,clean,manual,None,8
f250,2018,None,None,None,None,diesel,None,None,None,clean,automatic,None,1000
dodge ram 2500,2006,None,excellent,None,4wd,diesel,black,None,None,clean,automatic,truck,7000
chevy tahoe lt,2007,None,None,None,None,gas,None,176611,None,clean,automatic,None,9990
GMC Sierra 2500,2006,None,excellent,8 cylinders,4wd,diesel,red,120000,full-size,clean,automatic,pickup,23500
dodge ram 2500,2012,None,None,None,None,diesel,None,59276,None,clean,automatic,None,42990
bmw x5,2001,None,fair,6 cylinders,fwd,gas,white,121000,mid-size,clean,automatic,SUV,1200
gmc 1500 sierra,2004,None,good,8 cylinders,4wd,gas,white,206000,full-size,clean,automatic,pickup,6500
jeep wrangler unlimited,2004,None,like new,6 cylinders,4wd,gas,None,74000,None,clean,automatic,None,23000
chrysler,2006,None,excellent,6 cylinders,fwd,gas,silver,130000,mid-size,clean,automatic,None,4500
