make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
chevrolet impala lt 4dr sedan,2007,None,excellent,6 cylinders,fwd,gas,white,42700,full-size,clean,automatic,sedan,6995
honda civic ex,2009,None,excellent,4 cylinders,None,gas,None,None,None,clean,manual,None,5499
chevrolet impala lt 4dr sedan,2011,None,excellent,6 cylinders,fwd,gas,red,56482,full-size,clean,automatic,sedan,9995
gmc envoy slt,2009,None,like new,6 cylinders,4wd,gas,silver,60215,full-size,clean,automatic,SUV,12995
hyundai santa fe,2008,None,excellent,None,None,gas,None,140,None,clean,automatic,None,5400
ford escape,2006,None,excellent,6 cylinders,rwd,gas,red,160,None,clean,automatic,None,2900
mitsubishi endeavor,2008,None,excellent,None,4wd,gas,None,100,None,clean,automatic,None,5300
toyota camry,2005,None,like new,4 cylinders,None,gas,None,180,None,clean,automatic,None,2900
ford expedition,2004,None,None,None,None,gas,None,108000,None,clean,automatic,None,4700
gmc 1500 sierra,2004,None,excellent,8 cylinders,4wd,gas,black,66694,full-size,clean,automatic,None,13500
chrysler town and country,2007,None,good,None,None,gas,None,144500,None,clean,automatic,None,2500
Subaru WRX Limited Wagon,2006,None,None,4 cylinders,4wd,gas,blue,None,None,clean,manual,None,9400
dodge charger,1973,None,good,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,5000
oldsmobile alero,2004,None,None,6 cylinders,fwd,gas,white,60000,None,clean,automatic,sedan,3450
chevy malibu ls,2011,1G1ZA5EU1BF287645,excellent,4 cylinders,fwd,gas,brown,111000,mid-size,clean,automatic,sedan,5995
Ford Thunderbird,2002,None,excellent,8 cylinders,rwd,gas,black,None,None,clean,automatic,None,6500
Dodge Ram 1500,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
Camaro,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,7000
Chevy Camaro,1995,None,None,None,None,gas,None,None,None,clean,manual,None,9500
jeep wrangler,2007,None,good,6 cylinders,None,gas,green,112000,None,clean,automatic,None,16500
Chevy,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
Ford F150,2007,None,excellent,8 cylinders,4wd,gas,white,166,full-size,clean,automatic,truck,8500
GMC 3500 Sierra,1989,None,None,None,None,gas,None,165400,None,clean,manual,None,8250
toyota corolla le,2009,None,excellent,4 cylinders,fwd,gas,red,136000,compact,clean,automatic,sedan,5995
2005 chevy equinox,2005,None,excellent,6 cylinders,4wd,gas,yellow,116166,full-size,clean,automatic,SUV,3700
Chevy 1/2 ton,1987,None,None,None,None,other,None,None,None,parts only,other,None,500
gmc 1500 sierra,2000,None,good,8 cylinders,4wd,gas,blue,None,full-size,clean,automatic,truck,3700
Chevy chevelle,1969,None,like new,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,coupe,29500
Ford Fusion,2010,None,like new,6 cylinders,fwd,gas,grey,92000,mid-size,clean,automatic,sedan,5500
Chevy Tracker 4X4,2001,None,excellent,6 cylinders,4wd,gas,red,None,mid-size,clean,automatic,SUV,1950
Mercedes Benz ML320,2002,None,excellent,6 cylinders,None,gas,silver,174811,full-size,clean,automatic,SUV,1850
chevrolet camaro,2000,None,None,None,None,gas,None,None,None,clean,manual,None,1950
Ford 500 se,2006,None,None,None,None,gas,None,14000,None,clean,automatic,None,2300
lt,1999,None,good,8 cylinders,4wd,gas,grey,127000,full-size,clean,automatic,pickup,4500
hyundai tiburon,2006,None,excellent,6 cylinders,fwd,gas,silver,58000,compact,rebuilt,manual,hatchback,3800
Lexus LS430,2002,None,None,None,None,gas,black,116000,full-size,clean,automatic,None,6800
toyota 4runner,1999,None,salvage,6 cylinders,4wd,gas,silver,245000,sub-compact,clean,automatic,SUV,1000
Subaru impreza wrx sti,2006,None,None,None,None,gas,None,None,None,lien,manual,None,13500
chrysler 300,2005,None,fair,6 cylinders,rwd,gas,green,155541,full-size,clean,automatic,sedan,2500
Ford Mustang,1968,None,None,None,None,gas,None,None,None,clean,manual,None,10000
Ford Mustang,1968,None,None,None,None,gas,None,None,None,clean,manual,None,10000
Ford Mustang,1968,None,None,None,None,gas,None,None,None,clean,manual,None,10000
Ford Mustang,1968,None,None,None,None,gas,None,None,None,clean,manual,None,10000
Ford Mustang,1968,None,None,None,None,gas,None,None,None,clean,manual,None,10000
Infinti m35x,2006,None,good,6 cylinders,None,gas,silver,164000,None,clean,automatic,None,4700
chevy sonic,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,4850
Chevy Truck,1980,None,excellent,8 cylinders,rwd,gas,red,11000,full-size,clean,manual,truck,5000
chrysler 300m,2000,None,fair,None,None,gas,None,None,None,clean,automatic,None,650
F250,2011,None,None,None,None,diesel,None,None,None,clean,manual,None,2000
f150,2006,None,None,8 cylinders,None,gas,None,160000,None,clean,automatic,None,2800
ford escape,2006,None,salvage,4 cylinders,4wd,gas,green,140000,full-size,clean,automatic,SUV,1000
gmc 1500 sierra,2015,None,excellent,8 cylinders,4wd,gas,red,80300,None,clean,automatic,None,27400
ford taurus se,1999,None,good,4 cylinders,fwd,gas,silver,114000,full-size,missing,automatic,sedan,900
F350 4X4 XL,2000,None,good,8 cylinders,4wd,gas,red,19362,full-size,clean,automatic,other,8000
toyota pick up,1985,None,fair,4 cylinders,4wd,gas,None,335000,compact,clean,manual,pickup,3500
chrysler lhs,1997,None,excellent,6 cylinders,fwd,gas,red,98942,full-size,clean,automatic,None,2500
toyota matrix,2009,2T1KU40E79C019292,excellent,4 cylinders,fwd,gas,blue,118000,None,clean,manual,None,6000
dodge ram cummins 3500 laramie,2004,None,None,None,None,diesel,None,None,None,clean,automatic,None,11500
mercedes-benz ml320,2002,None,excellent,6 cylinders,4wd,gas,black,121,full-size,clean,automatic,SUV,4800
Dodge Diplomat,1987,None,excellent,8 cylinders,rwd,gas,black,79111,full-size,clean,automatic,sedan,3000
