make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Mercedes Benz SLK230,2000,WDBKK47F2YF154947,good,4 cylinders,rwd,gas,silver,145058,compact,clean,automatic,convertible,3000
Ford explorer xlt,2000,None,None,6 cylinders,None,gas,None,148000,None,clean,automatic,None,800
toyota prius,2007,None,good,4 cylinders,None,hybrid,grey,None,None,clean,automatic,None,3750
CADILLAC XTS,2014,None,new,6 cylinders,fwd,gas,black,15717,full-size,lien,automatic,sedan,34500
Honda Civic EX-L,2015,None,like new,4 cylinders,fwd,gas,None,18000,full-size,salvage,automatic,sedan,10500
toyota camry,2012,None,None,None,None,gas,black,None,None,clean,automatic,sedan,123
lexus es 350,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
Honda Accord,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,2031
ford explorer eddie bauer,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2700
Ford F-150,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1590
Ford ranger,1999,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,2900
bmw 328i,2012,None,excellent,4 cylinders,rwd,gas,blue,72000,mid-size,clean,automatic,sedan,13900
nissan sentra,2005,None,good,4 cylinders,None,gas,None,135,None,clean,automatic,None,2400
Nissan Sentra,2016,None,None,None,None,gas,None,None,None,salvage,automatic,None,7000
nissan sentra,2015,None,None,None,None,gas,None,None,None,salvage,automatic,None,6000
Mercedes ML 320,1999,None,good,6 cylinders,4wd,gas,black,None,full-size,clean,automatic,None,2995
Nissan sentra,2013,None,excellent,4 cylinders,None,gas,None,None,None,salvage,automatic,None,5000
