make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Subaru Legacy Outback,1997,None,None,4 cylinders,4wd,gas,None,226717,None,clean,manual,None,1
Land Rover,2007,None,None,None,None,gas,None,44900,None,clean,automatic,None,25500
toyota highlander,2002,None,excellent,6 cylinders,4wd,gas,blue,206000,None,clean,automatic,None,6000
honda accord lx,2000,1HGCG165XYA030812,good,6 cylinders,fwd,gas,None,194000,mid-size,clean,manual,sedan,2050
chevy bel air,1957,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
chevy bel air,1957,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
chevy silverado 2500,1992,None,None,None,None,gas,None,None,None,clean,automatic,None,2100
ACURA 3.2 TL TYPE-S,2003,None,good,6 cylinders,fwd,gas,blue,193000,None,clean,automatic,sedan,3500
jeep cherokee,1999,None,None,6 cylinders,4wd,gas,black,350000,mid-size,clean,manual,SUV,500
Toyota pickup,1991,None,None,None,None,gas,None,220000,None,clean,automatic,None,1000
subaru impreza wagon,2002,None,fair,4 cylinders,None,gas,grey,213000,sub-compact,clean,automatic,wagon,1000
Mercedes benz 560SL,1988,WDBBA48D1JA085221,good,8 cylinders,rwd,gas,silver,120241,compact,clean,automatic,convertible,6500
jeep wrangler,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,22750
dodge ram 3500,2005,None,excellent,5 cylinders,rwd,diesel,white,110000,full-size,clean,automatic,pickup,17500
Range Rover,2004,None,excellent,8 cylinders,4wd,gas,black,115000,full-size,clean,automatic,SUV,14000
toyota sienna xle,2014,None,excellent,None,4wd,gas,silver,43100,full-size,clean,automatic,mini-van,24000
Nissan Rogue SL,2009,JN8AS58V79W434829,excellent,4 cylinders,4wd,gas,silver,76800,None,clean,automatic,None,8900
2003 Toyota Tundra,2003,None,excellent,8 cylinders,4wd,gas,green,200,full-size,clean,automatic,pickup,10750
jeep wrangler 4x4 sport,2003,None,good,6 cylinders,4wd,gas,silver,126500,None,clean,manual,None,9400
chevrolet malibu,2003,None,None,None,None,gas,None,195000,full-size,clean,automatic,sedan,900
ford focus,2008,None,good,4 cylinders,fwd,gas,blue,96500,compact,clean,automatic,sedan,4200
Jeep Wrangler,2000,None,excellent,None,4wd,gas,brown,None,None,clean,automatic,None,10500
Audi,2005,None,good,4 cylinders,4wd,gas,red,None,full-size,clean,automatic,sedan,1500
subaru xv crosstrek,2015,None,None,None,None,gas,None,22400,None,clean,automatic,None,19500
NISSAN SENTRA,2005,None,good,4 cylinders,None,gas,white,None,None,clean,automatic,None,3600
Honda Odyssey,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
plymouth fury,1972,None,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,wagon,4400
nissan versa,2008,None,None,None,None,gas,None,148044,None,clean,manual,None,2800
Jeep Wrangler Sahara,2017,1C4AJWBG2HL517602,like new,6 cylinders,4wd,gas,black,5907,full-size,clean,automatic,truck,31000
ford f-150..,1997,1ftdf17wxvkd43006,fair,8 cylinders,fwd,gas,red,1800000,full-size,clean,automatic,truck,1000
Grand am,2003,None,good,4 cylinders,None,gas,red,None,None,clean,automatic,sedan,600
bmw x3,2007,None,excellent,6 cylinders,rwd,gas,silver,133000,mid-size,clean,automatic,SUV,7500
GMC Yukon SLE,2015,None,like new,None,None,gas,None,None,None,clean,automatic,None,14500
Jeep Renegade,2015,None,excellent,6 cylinders,4wd,gas,yellow,22500,mid-size,clean,automatic,SUV,20500
Chevrolet C10,1962,None,excellent,4 cylinders,4wd,gas,red,None,mid-size,clean,automatic,truck,8500
Lexus ES300,2000,JT8BF28G7Y0246171,None,6 cylinders,fwd,gas,None,147205,mid-size,clean,automatic,sedan,5950
